code2	country	date	type	count	lockdown	population
FI	Finland	2021-09-27	Confirmed	140114	2020-03-18	5528737
FI	Finland	2021-09-27	Deaths	1107	2020-03-18	5528737
FI	Finland	2021-09-28	Confirmed	140798	2020-03-18	5528737
FI	Finland	2021-09-28	Deaths	1110	2020-03-18	5528737
FI	Finland	2021-09-29	Confirmed	141441	2020-03-18	5528737
FI	Finland	2021-09-29	Deaths	1114	2020-03-18	5528737
FI	Finland	2021-09-30	Confirmed	142110	2020-03-18	5528737
FI	Finland	2021-09-30	Deaths	1118	2020-03-18	5528737
FI	Finland	2021-10-01	Confirmed	142728	2020-03-18	5528737
FI	Finland	2021-10-01	Deaths	1121	2020-03-18	5528737
FI	Finland	2021-10-02	Confirmed	143259	2020-03-18	5528737
FI	Finland	2021-10-02	Deaths	1126	2020-03-18	5528737
FI	Finland	2021-10-03	Confirmed	143614	2020-03-18	5528737
FI	Finland	2021-10-03	Deaths	1129	2020-03-18	5528737
FI	Finland	2021-10-04	Confirmed	143997	2020-03-18	5528737
FI	Finland	2021-10-04	Deaths	1134	2020-03-18	5528737
FI	Finland	2021-10-05	Confirmed	144740	2020-03-18	5528737
FI	Finland	2021-10-05	Deaths	1138	2020-03-18	5528737
FI	Finland	2021-10-06	Confirmed	145469	2020-03-18	5528737
FI	Finland	2021-10-06	Deaths	1145	2020-03-18	5528737
FI	Finland	2021-10-07	Confirmed	146215	2020-03-18	5528737
FI	Finland	2021-10-07	Deaths	1147	2020-03-18	5528737
FI	Finland	2021-10-08	Confirmed	146826	2020-03-18	5528737
FI	Finland	2021-10-08	Deaths	1150	2020-03-18	5528737
FI	Finland	2021-10-09	Confirmed	147422	2020-03-18	5528737
FI	Finland	2021-10-09	Deaths	1158	2020-03-18	5528737
FI	Finland	2021-10-10	Confirmed	147847	2020-03-18	5528737
FI	Finland	2021-10-10	Deaths	1163	2020-03-18	5528737
FI	Finland	2021-10-11	Confirmed	148246	2020-03-18	5528737
FI	Finland	2021-10-11	Deaths	1166	2020-03-18	5528737
FI	Finland	2021-10-12	Confirmed	148937	2020-03-18	5528737
FI	Finland	2021-10-12	Deaths	1171	2020-03-18	5528737
FI	Finland	2021-10-13	Confirmed	149547	2020-03-18	5528737
FI	Finland	2021-10-13	Deaths	1174	2020-03-18	5528737
FI	Finland	2021-10-14	Confirmed	150185	2020-03-18	5528737
FI	Finland	2021-10-14	Deaths	1177	2020-03-18	5528737
FI	Finland	2021-10-15	Confirmed	150743	2020-03-18	5528737
FI	Finland	2021-10-15	Deaths	1181	2020-03-18	5528737
FI	Finland	2021-10-16	Confirmed	151305	2020-03-18	5528737
FI	Finland	2021-10-16	Deaths	1183	2020-03-18	5528737
FI	Finland	2021-10-17	Confirmed	151649	2020-03-18	5528737
FI	Finland	2021-10-17	Deaths	1184	2020-03-18	5528737
FI	Finland	2021-10-18	Confirmed	151968	2020-03-18	5528737
FI	Finland	2021-10-18	Deaths	1188	2020-03-18	5528737
FI	Finland	2021-10-19	Confirmed	152629	2020-03-18	5528737
FI	Finland	2021-10-19	Deaths	1194	2020-03-18	5528737
FI	Finland	2021-10-20	Confirmed	153179	2020-03-18	5528737
FI	Finland	2021-10-20	Deaths	1195	2020-03-18	5528737
FI	Finland	2021-10-21	Confirmed	153695	2020-03-18	5528737
FI	Finland	2021-10-21	Deaths	1197	2020-03-18	5528737
FI	Finland	2021-10-22	Confirmed	154318	2020-03-18	5528737
FI	Finland	2021-10-22	Deaths	1199	2020-03-18	5528737
FI	Finland	2021-10-23	Confirmed	154898	2020-03-18	5528737
FI	Finland	2021-10-23	Deaths	1207	2020-03-18	5528737
FI	Finland	2021-10-24	Confirmed	155272	2020-03-18	5528737
FI	Finland	2021-10-24	Deaths	1211	2020-03-18	5528737
FI	Finland	2021-10-25	Confirmed	155661	2020-03-18	5528737
FI	Finland	2021-10-25	Deaths	1213	2020-03-18	5528737
FI	Finland	2021-10-26	Confirmed	156454	2020-03-18	5528737
FI	Finland	2021-10-26	Deaths	1226	2020-03-18	5528737
FI	Finland	2021-10-27	Confirmed	157134	2020-03-18	5528737
FI	Finland	2021-10-27	Deaths	1230	2020-03-18	5528737
FI	Finland	2021-10-28	Confirmed	157774	2020-03-18	5528737
FI	Finland	2021-10-28	Deaths	1235	2020-03-18	5528737
FI	Finland	2021-10-29	Confirmed	158364	2020-03-18	5528737
FI	Finland	2021-10-29	Deaths	1240	2020-03-18	5528737
FI	Finland	2021-10-30	Confirmed	159019	2020-03-18	5528737
FI	Finland	2021-10-30	Deaths	1242	2020-03-18	5528737
FI	Finland	2021-10-31	Confirmed	159424	2020-03-18	5528737
FI	Finland	2021-10-31	Deaths	1245	2020-03-18	5528737
FI	Finland	2021-11-01	Confirmed	159863	2020-03-18	5528737
FI	Finland	2021-11-01	Deaths	1250	2020-03-18	5528737
FI	Finland	2021-11-02	Confirmed	160836	2020-03-18	5528737
FI	Finland	2021-11-02	Deaths	1262	2020-03-18	5528737
FI	Finland	2021-11-03	Confirmed	161591	2020-03-18	5528737
FI	Finland	2021-11-03	Deaths	1265	2020-03-18	5528737
FI	Finland	2021-11-04	Confirmed	162362	2020-03-18	5528737
FI	Finland	2021-11-04	Deaths	1272	2020-03-18	5528737
FI	Finland	2021-11-05	Confirmed	163164	2020-03-18	5528737
FI	Finland	2021-11-05	Deaths	1281	2020-03-18	5528737
FI	Finland	2021-11-06	Confirmed	164006	2020-03-18	5528737
FI	Finland	2021-11-06	Deaths	1292	2020-03-18	5528737
FI	Finland	2021-11-07	Confirmed	164520	2020-03-18	5528737
FI	Finland	2021-11-07	Deaths	1301	2020-03-18	5528737
FI	Finland	2021-11-08	Confirmed	165028	2020-03-18	5528737
FI	Finland	2021-11-08	Deaths	1305	2020-03-18	5528737
FI	Finland	2021-11-09	Confirmed	166150	2020-03-18	5528737
FI	Finland	2021-11-09	Deaths	1317	2020-03-18	5528737
FI	Finland	2021-11-10	Confirmed	166983	2020-03-18	5528737
FI	Finland	2021-11-10	Deaths	1326	2020-03-18	5528737
FI	Finland	2021-11-11	Confirmed	167951	2020-03-18	5528737
FI	Finland	2021-11-11	Deaths	1330	2020-03-18	5528737
FI	Finland	2021-11-12	Confirmed	168885	2020-03-18	5528737
FI	Finland	2021-11-12	Deaths	1336	2020-03-18	5528737
FI	Finland	2021-11-13	Confirmed	169831	2020-03-18	5528737
FI	Finland	2021-11-13	Deaths	1341	2020-03-18	5528737
FI	Finland	2021-11-14	Confirmed	170449	2020-03-18	5528737
FI	Finland	2021-11-14	Deaths	1344	2020-03-18	5528737
FI	Finland	2021-11-15	Confirmed	171020	2020-03-18	5528737
FI	Finland	2021-11-15	Deaths	1350	2020-03-18	5528737
FI	Finland	2021-11-16	Confirmed	172272	2020-03-18	5528737
FI	Finland	2021-11-16	Deaths	1367	2020-03-18	5528737
FI	Finland	2021-11-17	Confirmed	173471	2020-03-18	5528737
FI	Finland	2021-11-17	Deaths	1376	2020-03-18	5528737
FI	Finland	2021-11-18	Confirmed	174641	2020-03-18	5528737
FI	Finland	2021-11-18	Deaths	1381	2020-03-18	5528737
FI	Finland	2021-11-19	Confirmed	175856	2020-03-18	5528737
FI	Finland	2021-11-19	Deaths	1385	2020-03-18	5528737
FI	Finland	2021-11-20	Confirmed	177130	2020-03-18	5528737
FI	Finland	2021-11-20	Deaths	1391	2020-03-18	5528737
FI	Finland	2021-11-21	Confirmed	177838	2020-03-18	5528737
FI	Finland	2021-11-21	Deaths	1399	2020-03-18	5528737
FI	Finland	2021-11-22	Confirmed	178513	2020-03-18	5528737
FI	Finland	2021-11-22	Deaths	1404	2020-03-18	5528737
FI	Finland	2021-11-23	Confirmed	179935	2020-03-18	5528737
FI	Finland	2021-11-23	Deaths	1414	2020-03-18	5528737
FI	Finland	2021-11-24	Confirmed	181273	2020-03-18	5528737
FI	Finland	2021-11-24	Deaths	1424	2020-03-18	5528737
FI	Finland	2021-11-25	Confirmed	182528	2020-03-18	5528737
FI	Finland	2021-11-25	Deaths	1433	2020-03-18	5528737
FI	Finland	2021-11-26	Confirmed	183804	2020-03-18	5528737
FI	Finland	2021-11-26	Deaths	1444	2020-03-18	5528737
FI	Finland	2021-11-27	Confirmed	185104	2020-03-18	5528737
FI	Finland	2021-11-27	Deaths	1452	2020-03-18	5528737
FI	Finland	2021-11-28	Confirmed	185898	2020-03-18	5528737
FI	Finland	2021-11-28	Deaths	1460	2020-03-18	5528737
FI	Finland	2021-11-29	Confirmed	186688	2020-03-18	5528737
FI	Finland	2021-11-29	Deaths	1463	2020-03-18	5528737
FI	Finland	2021-11-30	Confirmed	188390	2020-03-18	5528737
FI	Finland	2021-11-30	Deaths	1478	2020-03-18	5528737
FI	Finland	2021-12-01	Confirmed	189817	2020-03-18	5528737
FI	Finland	2021-12-01	Deaths	1485	2020-03-18	5528737
FI	Finland	2021-12-02	Confirmed	191261	2020-03-18	5528737
FI	Finland	2021-12-02	Deaths	1497	2020-03-18	5528737
FI	Finland	2021-12-03	Confirmed	192729	2020-03-18	5528737
FI	Finland	2021-12-03	Deaths	1502	2020-03-18	5528737
FI	Finland	2021-12-04	Confirmed	194258	2020-03-18	5528737
FI	Finland	2021-12-04	Deaths	1508	2020-03-18	5528737
FI	Finland	2021-12-05	Confirmed	195230	2020-03-18	5528737
FI	Finland	2021-12-05	Deaths	1515	2020-03-18	5528737
FI	Finland	2021-12-06	Confirmed	196233	2020-03-18	5528737
FI	Finland	2021-12-06	Deaths	1520	2020-03-18	5528737
FI	Finland	2021-12-07	Confirmed	197310	2020-03-18	5528737
FI	Finland	2021-12-07	Deaths	1523	2020-03-18	5528737
FI	Finland	2021-12-08	Confirmed	199235	2020-03-18	5528737
FI	Finland	2021-12-08	Deaths	1530	2020-03-18	5528737
FI	Finland	2021-12-09	Confirmed	200968	2020-03-18	5528737
FI	Finland	2021-12-09	Deaths	1539	2020-03-18	5528737
FI	Finland	2021-12-10	Confirmed	202676	2020-03-18	5528737
FI	Finland	2021-12-10	Deaths	1546	2020-03-18	5528737
FI	Finland	2021-12-11	Confirmed	204479	2020-03-18	5528737
FI	Finland	2021-12-11	Deaths	1552	2020-03-18	5528737
FI	Finland	2021-12-12	Confirmed	205603	2020-03-18	5528737
FI	Finland	2021-12-12	Deaths	1559	2020-03-18	5528737
FI	Finland	2021-12-13	Confirmed	206872	2020-03-18	5528737
FI	Finland	2021-12-13	Deaths	1564	2020-03-18	5528737
FI	Finland	2021-12-14	Confirmed	209228	2020-03-18	5528737
FI	Finland	2021-12-14	Deaths	1571	2020-03-18	5528737
FI	Finland	2021-12-15	Confirmed	211061	2020-03-18	5528737
FI	Finland	2021-12-15	Deaths	1577	2020-03-18	5528737
FI	Finland	2021-12-16	Confirmed	213160	2020-03-18	5528737
FI	Finland	2021-12-16	Deaths	1585	2020-03-18	5528737
FI	Finland	2021-12-17	Confirmed	215150	2020-03-18	5528737
FI	Finland	2021-12-17	Deaths	1593	2020-03-18	5528737
FI	Finland	2021-12-18	Confirmed	217322	2020-03-18	5528737
FI	Finland	2021-12-18	Deaths	1601	2020-03-18	5528737
FI	Finland	2021-12-19	Confirmed	218936	2020-03-18	5528737
FI	Finland	2021-12-19	Deaths	1603	2020-03-18	5528737
FI	Finland	2021-12-20	Confirmed	220690	2020-03-18	5528737
FI	Finland	2021-12-20	Deaths	1608	2020-03-18	5528737
FI	Finland	2021-12-21	Confirmed	223730	2020-03-18	5528737
FI	Finland	2021-12-21	Deaths	1616	2020-03-18	5528737
FI	Finland	2021-12-22	Confirmed	226899	2020-03-18	5528737
FI	Finland	2021-12-22	Deaths	1622	2020-03-18	5528737
FI	Finland	2021-12-23	Confirmed	230436	2020-03-18	5528737
FI	Finland	2021-12-23	Deaths	1630	2020-03-18	5528737
FI	Finland	2021-12-24	Confirmed	234340	2020-03-18	5528737
FI	Finland	2021-12-24	Deaths	1637	2020-03-18	5528737
FI	Finland	2021-12-25	Confirmed	236615	2020-03-18	5528737
FI	Finland	2021-12-25	Deaths	1643	2020-03-18	5528737
FI	Finland	2021-12-26	Confirmed	239288	2020-03-18	5528737
FI	Finland	2021-12-26	Deaths	1647	2020-03-18	5528737
FI	Finland	2021-12-27	Confirmed	242588	2020-03-18	5528737
FI	Finland	2021-12-27	Deaths	1656	2020-03-18	5528737
FI	Finland	2021-12-28	Confirmed	249246	2020-03-18	5528737
FI	Finland	2021-12-28	Deaths	1673	2020-03-18	5528737
FI	Finland	2021-12-29	Confirmed	256119	2020-03-18	5528737
FI	Finland	2021-12-29	Deaths	1685	2020-03-18	5528737
FI	Finland	2021-12-30	Confirmed	263504	2020-03-18	5528737
FI	Finland	2021-12-30	Deaths	1698	2020-03-18	5528737
FI	Finland	2021-12-31	Confirmed	270829	2020-03-18	5528737
FI	Finland	2021-12-31	Deaths	1714	2020-03-18	5528737
FI	Finland	2022-01-01	Confirmed	277700	2020-03-18	5528737
FI	Finland	2022-01-01	Deaths	1728	2020-03-18	5528737
FI	Finland	2022-01-02	Confirmed	281702	2020-03-18	5528737
FI	Finland	2022-01-02	Deaths	1739	2020-03-18	5528737
FI	Finland	2022-01-03	Confirmed	286679	2020-03-18	5528737
FI	Finland	2022-01-03	Deaths	1751	2020-03-18	5528737
FI	Finland	2022-01-04	Confirmed	296204	2020-03-18	5528737
FI	Finland	2022-01-04	Deaths	1764	2020-03-18	5528737
FI	Finland	2022-01-05	Confirmed	306188	2020-03-18	5528737
FI	Finland	2022-01-05	Deaths	1777	2020-03-18	5528737
FI	Finland	2022-01-06	Confirmed	315915	2020-03-18	5528737
FI	Finland	2022-01-06	Deaths	1790	2020-03-18	5528737
FI	Finland	2022-01-07	Confirmed	323246	2020-03-18	5528737
FI	Finland	2022-01-07	Deaths	1801	2020-03-18	5528737
FI	Finland	2022-01-08	Confirmed	332270	2020-03-18	5528737
FI	Finland	2022-01-08	Deaths	1812	2020-03-18	5528737
FI	Finland	2022-01-09	Confirmed	338070	2020-03-18	5528737
FI	Finland	2022-01-09	Deaths	1822	2020-03-18	5528737
FI	Finland	2022-01-10	Confirmed	344711	2020-03-18	5528737
FI	Finland	2022-01-10	Deaths	1830	2020-03-18	5528737
FI	Finland	2022-01-11	Confirmed	355258	2020-03-18	5528737
FI	Finland	2022-01-11	Deaths	1839	2020-03-18	5528737
FI	Finland	2022-01-12	Confirmed	364470	2020-03-18	5528737
FI	Finland	2022-01-12	Deaths	1845	2020-03-18	5528737
FI	Finland	2022-01-13	Confirmed	373398	2020-03-18	5528737
FI	Finland	2022-01-13	Deaths	1851	2020-03-18	5528737
FI	Finland	2022-01-14	Confirmed	381673	2020-03-18	5528737
FI	Finland	2022-01-14	Deaths	1858	2020-03-18	5528737
FI	Finland	2022-01-15	Confirmed	389770	2020-03-18	5528737
FI	Finland	2022-01-15	Deaths	1864	2020-03-18	5528737
FI	Finland	2022-01-16	Confirmed	395472	2020-03-18	5528737
FI	Finland	2022-01-16	Deaths	1871	2020-03-18	5528737
FI	Finland	2022-01-17	Confirmed	401722	2020-03-18	5528737
FI	Finland	2022-01-17	Deaths	1875	2020-03-18	5528737
FI	Finland	2022-01-18	Confirmed	411849	2020-03-18	5528737
FI	Finland	2022-01-18	Deaths	1887	2020-03-18	5528737
FI	Finland	2022-01-19	Confirmed	421013	2020-03-18	5528737
FI	Finland	2022-01-19	Deaths	1891	2020-03-18	5528737
FI	Finland	2022-01-20	Confirmed	429525	2020-03-18	5528737
FI	Finland	2022-01-20	Deaths	1891	2020-03-18	5528737
FI	Finland	2022-01-21	Confirmed	437573	2020-03-18	5528737
FI	Finland	2022-01-21	Deaths	1893	2020-03-18	5528737
FI	Finland	2022-01-22	Confirmed	444869	2020-03-18	5528737
FI	Finland	2022-01-22	Deaths	1894	2020-03-18	5528737
FI	Finland	2022-01-23	Confirmed	449237	2020-03-18	5528737
FI	Finland	2022-01-23	Deaths	1894	2020-03-18	5528737
FI	Finland	2022-01-24	Confirmed	453833	2020-03-18	5528737
FI	Finland	2022-01-24	Deaths	1894	2020-03-18	5528737
FI	Finland	2022-01-25	Confirmed	461001	2020-03-18	5528737
FI	Finland	2022-01-25	Deaths	1894	2020-03-18	5528737
FI	Finland	2022-01-26	Confirmed	464394	2020-03-18	5528737
FI	Finland	2022-01-26	Deaths	1894	2020-03-18	5528737
FI	Finland	2022-01-27	Confirmed	470665	2020-03-18	5528737
FI	Finland	2022-01-27	Deaths	1919	2020-03-18	5528737
FI	Finland	2022-01-28	Confirmed	475431	2020-03-18	5528737
FI	Finland	2022-01-28	Deaths	1942	2020-03-18	5528737
FI	Finland	2022-01-29	Confirmed	475431	2020-03-18	5528737
FI	Finland	2022-01-29	Deaths	1942	2020-03-18	5528737
FI	Finland	2022-01-30	Confirmed	475431	2020-03-18	5528737
FI	Finland	2022-01-30	Deaths	1942	2020-03-18	5528737
FI	Finland	2022-01-31	Confirmed	489870	2020-03-18	5528737
FI	Finland	2022-01-31	Deaths	1990	2020-03-18	5528737
FI	Finland	2022-02-01	Confirmed	493114	2020-03-18	5528737
FI	Finland	2022-02-01	Deaths	1990	2020-03-18	5528737
FI	Finland	2022-02-02	Confirmed	501152	2020-03-18	5528737
FI	Finland	2022-02-02	Deaths	2012	2020-03-18	5528737
FI	Finland	2022-02-03	Confirmed	507940	2020-03-18	5528737
FI	Finland	2022-02-03	Deaths	2041	2020-03-18	5528737
FI	Finland	2022-02-04	Confirmed	514892	2020-03-18	5528737
FI	Finland	2022-02-04	Deaths	2058	2020-03-18	5528737
FI	Finland	2022-02-05	Confirmed	514892	2020-03-18	5528737
FI	Finland	2022-02-05	Deaths	2058	2020-03-18	5528737
FI	Finland	2022-02-06	Confirmed	514892	2020-03-18	5528737
FI	Finland	2022-02-06	Deaths	2058	2020-03-18	5528737
FI	Finland	2022-02-07	Confirmed	534790	2020-03-18	5528737
FI	Finland	2022-02-07	Deaths	2095	2020-03-18	5528737
FI	Finland	2022-02-08	Confirmed	542262	2020-03-18	5528737
FI	Finland	2022-02-08	Deaths	2097	2020-03-18	5528737
FI	Finland	2022-02-09	Confirmed	546782	2020-03-18	5528737
FI	Finland	2022-02-09	Deaths	2126	2020-03-18	5528737
FI	Finland	2022-02-10	Confirmed	559587	2020-03-18	5528737
FI	Finland	2022-02-10	Deaths	2141	2020-03-18	5528737
FI	Finland	2022-02-11	Confirmed	569973	2020-03-18	5528737
FI	Finland	2022-02-11	Deaths	2170	2020-03-18	5528737
FI	Finland	2022-02-12	Confirmed	569973	2020-03-18	5528737
FI	Finland	2022-02-12	Deaths	2170	2020-03-18	5528737
FI	Finland	2022-02-13	Confirmed	569973	2020-03-18	5528737
FI	Finland	2022-02-13	Deaths	2170	2020-03-18	5528737
FI	Finland	2022-02-14	Confirmed	582383	2020-03-18	5528737
FI	Finland	2022-02-14	Deaths	2214	2020-03-18	5528737
FI	Finland	2022-02-15	Confirmed	586809	2020-03-18	5528737
FI	Finland	2022-02-15	Deaths	2215	2020-03-18	5528737
FI	Finland	2022-02-16	Confirmed	592765	2020-03-18	5528737
FI	Finland	2022-02-16	Deaths	2242	2020-03-18	5528737
FI	Finland	2022-02-17	Confirmed	600718	2020-03-18	5528737
FI	Finland	2022-02-17	Deaths	2265	2020-03-18	5528737
FI	Finland	2022-02-18	Confirmed	605046	2020-03-18	5528737
FI	Finland	2022-02-18	Deaths	2277	2020-03-18	5528737
FI	Finland	2022-02-19	Confirmed	605046	2020-03-18	5528737
FI	Finland	2022-02-19	Deaths	2277	2020-03-18	5528737
FI	Finland	2022-02-20	Confirmed	605046	2020-03-18	5528737
FI	Finland	2022-02-20	Deaths	2277	2020-03-18	5528737
FI	Finland	2022-02-21	Confirmed	622717	2020-03-18	5528737
FI	Finland	2022-02-21	Deaths	2329	2020-03-18	5528737
FI	Finland	2022-02-22	Confirmed	625463	2020-03-18	5528737
FI	Finland	2022-02-22	Deaths	2329	2020-03-18	5528737
FI	Finland	2022-02-23	Confirmed	629727	2020-03-18	5528737
FI	Finland	2022-02-23	Deaths	2351	2020-03-18	5528737
FI	Finland	2022-02-24	Confirmed	637658	2020-03-18	5528737
FI	Finland	2022-02-24	Deaths	2364	2020-03-18	5528737
FI	Finland	2022-02-25	Confirmed	637729	2020-03-18	5528737
FI	Finland	2022-02-25	Deaths	2364	2020-03-18	5528737
FI	Finland	2022-02-26	Confirmed	637729	2020-03-18	5528737
FI	Finland	2022-02-26	Deaths	2364	2020-03-18	5528737
FI	Finland	2022-02-27	Confirmed	637729	2020-03-18	5528737
FI	Finland	2022-02-27	Deaths	2364	2020-03-18	5528737
FI	Finland	2022-02-28	Confirmed	637757	2020-03-18	5528737
FI	Finland	2022-02-28	Deaths	2366	2020-03-18	5528737
FI	Finland	2022-03-01	Confirmed	657443	2020-03-18	5528737
FI	Finland	2022-03-01	Deaths	2380	2020-03-18	5528737
FI	Finland	2022-03-02	Confirmed	658559	2020-03-18	5528737
FI	Finland	2022-03-02	Deaths	2381	2020-03-18	5528737
FI	Finland	2022-03-03	Confirmed	664588	2020-03-18	5528737
FI	Finland	2022-03-03	Deaths	2384	2020-03-18	5528737
FI	Finland	2022-03-04	Confirmed	671773	2020-03-18	5528737
FI	Finland	2022-03-04	Deaths	2387	2020-03-18	5528737
FI	Finland	2022-03-05	Confirmed	671773	2020-03-18	5528737
FI	Finland	2022-03-05	Deaths	2387	2020-03-18	5528737
FI	Finland	2022-03-06	Confirmed	671773	2020-03-18	5528737
FI	Finland	2022-03-06	Deaths	2387	2020-03-18	5528737
FI	Finland	2022-03-07	Confirmed	694142	2020-03-18	5528737
FI	Finland	2022-03-07	Deaths	2571	2020-03-18	5528737
FI	Finland	2022-03-08	Confirmed	694142	2020-03-18	5528737
FI	Finland	2022-03-08	Deaths	2571	2020-03-18	5528737
FI	Finland	2022-03-09	Confirmed	703052	2020-03-18	5528737
FI	Finland	2022-03-09	Deaths	2573	2020-03-18	5528737
FI	Finland	2022-03-10	Confirmed	713103	2020-03-18	5528737
FI	Finland	2022-03-10	Deaths	2573	2020-03-18	5528737
FI	Finland	2022-03-11	Confirmed	734262	2020-03-18	5528737
FI	Finland	2022-03-11	Deaths	2653	2020-03-18	5528737
FI	Finland	2022-03-12	Confirmed	734262	2020-03-18	5528737
FI	Finland	2022-03-12	Deaths	2653	2020-03-18	5528737
FI	Finland	2022-03-13	Confirmed	734262	2020-03-18	5528737
FI	Finland	2022-03-13	Deaths	2653	2020-03-18	5528737
FI	Finland	2022-03-14	Confirmed	761110	2020-03-18	5528737
FI	Finland	2022-03-14	Deaths	2717	2020-03-18	5528737
FI	Finland	2022-03-15	Confirmed	767220	2020-03-18	5528737
FI	Finland	2022-03-15	Deaths	2719	2020-03-18	5528737
FI	Finland	2022-03-16	Confirmed	778617	2020-03-18	5528737
FI	Finland	2022-03-16	Deaths	2763	2020-03-18	5528737
FI	Finland	2022-03-17	Confirmed	782912	2020-03-18	5528737
FI	Finland	2022-03-17	Deaths	2783	2020-03-18	5528737
FI	Finland	2022-03-18	Confirmed	786312	2020-03-18	5528737
FI	Finland	2022-03-18	Deaths	2783	2020-03-18	5528737
FI	Finland	2022-03-19	Confirmed	786312	2020-03-18	5528737
FI	Finland	2022-03-19	Deaths	2783	2020-03-18	5528737
FI	Finland	2022-03-20	Confirmed	786312	2020-03-18	5528737
FI	Finland	2022-03-20	Deaths	2783	2020-03-18	5528737
FI	Finland	2022-03-21	Confirmed	812017	2020-03-18	5528737
FI	Finland	2022-03-21	Deaths	2881	2020-03-18	5528737
FI	Finland	2022-03-22	Confirmed	812224	2020-03-18	5528737
FI	Finland	2022-03-22	Deaths	2881	2020-03-18	5528737
FI	Finland	2022-03-23	Confirmed	821536	2020-03-18	5528737
FI	Finland	2022-03-23	Deaths	2948	2020-03-18	5528737
FI	Finland	2022-03-24	Confirmed	834038	2020-03-18	5528737
FI	Finland	2022-03-24	Deaths	2951	2020-03-18	5528737
FI	Finland	2022-03-25	Confirmed	844713	2020-03-18	5528737
FI	Finland	2022-03-25	Deaths	2985	2020-03-18	5528737
FI	Finland	2022-03-26	Confirmed	844713	2020-03-18	5528737
FI	Finland	2022-03-26	Deaths	2985	2020-03-18	5528737
FI	Finland	2022-03-27	Confirmed	844713	2020-03-18	5528737
FI	Finland	2022-03-27	Deaths	2985	2020-03-18	5528737
FI	Finland	2022-03-28	Confirmed	859477	2020-03-18	5528737
FI	Finland	2022-03-28	Deaths	3054	2020-03-18	5528737
FI	Finland	2022-03-29	Confirmed	864815	2020-03-18	5528737
FI	Finland	2022-03-29	Deaths	3055	2020-03-18	5528737
FI	Finland	2022-03-30	Confirmed	874135	2020-03-18	5528737
FI	Finland	2022-03-30	Deaths	3105	2020-03-18	5528737
FI	Finland	2022-03-31	Confirmed	883676	2020-03-18	5528737
FI	Finland	2022-03-31	Deaths	3144	2020-03-18	5528737
FI	Finland	2022-04-01	Confirmed	889626	2020-03-18	5528737
FI	Finland	2022-04-01	Deaths	3178	2020-03-18	5528737
FI	Finland	2022-04-02	Confirmed	889626	2020-03-18	5528737
FI	Finland	2022-04-02	Deaths	3178	2020-03-18	5528737
FI	Finland	2022-04-03	Confirmed	889626	2020-03-18	5528737
FI	Finland	2022-04-03	Deaths	3178	2020-03-18	5528737
FI	Finland	2022-04-04	Confirmed	901336	2020-03-18	5528737
FI	Finland	2022-04-04	Deaths	3252	2020-03-18	5528737
FI	Finland	2022-04-05	Confirmed	907786	2020-03-18	5528737
FI	Finland	2022-04-05	Deaths	3254	2020-03-18	5528737
FI	Finland	2022-04-06	Confirmed	913476	2020-03-18	5528737
FI	Finland	2022-04-06	Deaths	3307	2020-03-18	5528737
FI	Finland	2022-04-07	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-07	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-08	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-08	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-09	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-09	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-10	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-10	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-11	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-11	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-12	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-12	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-13	Confirmed	920692	2020-03-18	5528737
FI	Finland	2022-04-13	Deaths	3334	2020-03-18	5528737
FI	Finland	2022-04-14	Confirmed	949583	2020-03-18	5528737
FI	Finland	2022-04-14	Deaths	3517	2020-03-18	5528737
FI	Finland	2022-04-15	Confirmed	949583	2020-03-18	5528737
FI	Finland	2022-04-15	Deaths	3517	2020-03-18	5528737
FI	Finland	2022-04-16	Confirmed	949583	2020-03-18	5528737
FI	Finland	2022-04-16	Deaths	3517	2020-03-18	5528737
NO	Norway	2020-01-22	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-22	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-23	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-23	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-24	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-24	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-25	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-25	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-26	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-26	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-27	Confirmed	0	2020-03-12	5384576
NO	Norway	2020-01-27	Deaths	0	2020-03-12	5384576
NO	Norway	2020-01-28	Confirmed	0	2020-03-12	5384576
